Source,Contact,Comment,Plot_name,Latitude,Longitude,Elevation,Precision_level,OCS,Crop_var,Crop_status,date start,date end,Field_operation,Depth of plowing or tillage (cm),% of plot area affected,% of targeted area affected + wind sector,"Type of machines used (Tractor+tool, self-propeller (often used for harvesting),,,)","Tool description (Molbordboard plowing, Chisel, Heavy tandem disking, Sub soiler, Rotary hoeing…",Form of fertiliser,"Type of fertiliser (urea, amonium nitrate,...)",unit Kg N or other nutrient/ha,Solid_fertilizer_quantity,Liquid_fertilizer_quantity,N_kg_ha,P_kg_ha,K_kg_ha,Mg_kg_ha,B_kg_ha,Mn_kg_ha,S_kg_ha,Ca_kg_ha,fertilizer Application depth (cm),"Organic_fertilizer_type (solid manure, liquid…)","Organi fertilizer units (préférably t/ha) t/ha, m3/ha",Organic fertilizer amount,Organic fertilizer application depth (cm),% Dry matter in Organic_fertilizer,N content in organic fertilizer (gN/kg DM),C content in organic fertilizer (gC/kg DM),organic fertilizer C/N ratio,amount of organic N applied (kgN/ha),amount of organic C applied (kgC/ha),amount of organic P applied (kgN/ha),amount of organic K applied (kgN/ha),Phyto_product_Commercial Name,Phyto_product_Name active substance 1/name active substance 2…,Amount of diluted phyto product applied (l/ha or Kg/ha),Phyto_product_unit (l/ha or Kg/ha),Irrigation_quantity_mm,Length of machines use (h/ha),Total (final) Dry Mass aboveground before harvest  (T/ha),part of the plant harvested,Dry Mass harvested per type of organ  (T+ha),C content per type of organ exported (gC / Kg DM),N content per type of organ exported (gN/Kg DM),Amount C exported (T/ha),Amount N exported (T/ha),Tuber_A_Dry_Biomass_avg_T/ha,Tuber_A_weight_C_content_avg (gC/Kg DM),Tuber_A_weight_N_content_avg (gN/Kg DM),Dry mass of aboveground residues (T/ha),Grain_ear_Dry_Biomass_avg_T/ha,Grain_ear_weight_C_content_avg (gC/Kg DM),Grain_ear_weight_N_content_avg (gN/Kg DM),Grain_fruit_Dry_Biomass_avg_T/ha,Grain_fruit_weight_C_content_avg (gC/Kg DM),Grain_fruit_weight_N_content_avg (gN/Kg DM),Leaf_Stem_SD_Dry_Biomass_avg (t/ha),Leaf_Stem_SD_weight_C_content_avg (gC/Kg DM),Leaf_Stem_SD_weight_N_content_avg (gN/Kg DM)
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,SKAGEN,STC_principal,2010/4/8,2010/4/8,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Artus+Loredo,,0.4+1,g / ha+L/ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,SKAGEN,STC_principal,2010/4/12,2010/4/12,ITK_application_of_organic_fertilizer_products,,,,"2 Wheel Tractors, one comb. w/  Manure Caster","7800 (by John Deere), 1100 (by ?), ManCaster (by Anaburger)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,SKAGEN,STC_principal,2010/5/25,2010/5/25,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Moddus+CCC+Gladio+Champion,,0.5+0.5+0.8+0.5,L / ha+L/ha+L/ha+L/ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,SKAGEN,STC_principal,2010/6/4,2010/6/4,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,KAS/SSA  1:1,kg/ha,380,,96.9,,,7.6,,,45.6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,SKAGEN,STC_principal,2010/8/10,2010/8/10,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Round up Ultra max+Break Thru,,3+0.1,L / ha+L/ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,SKAGEN,STC_principal,2010/8/20,2010/8/20,ITK_harvesting,,,,Harvester,460 (by CLAAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grain+straw,14,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,SKAGEN,STC_principal,2010/8/24,2010/8/24,ITK_pressing,,,,Wheel Tractor + StrawPress (Binder),"7800 (by John Deere), Staw Press (by CLAAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2010/9/14,2010/9/14,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Albaugh Rosate,,3,L / ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2010/10/1,2010/10/1,ITK_planting,,,,Spezialmaschine + John Deere (200 PS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/3/4,2011/3/4,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Bandur,,3,L / ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/3/23,2011/3/23,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,NPK 12-12-26,kg/ha,270,,32.4,32.4,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/4/29,2011/4/29,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Goltix Gold+Lentagran WP+Basagran,,1+1+1,L / ha+L/ha+L/ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",from old management log; unknown amount + type; possibly wrong entry,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/5/6,2011/5/6,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/5/6,2011/5/6,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,from old management log; unknown amount + type; possibly wrong entry,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/8/2,2011/8/2,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Select 240 EC+Lentagran WP+Basagran,,0.75+1+1,L / ha+L/ha+L/ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de","whole plant, 10% residual moisture (N. Materne, Geratal); harvest 2011-06-07 - 2011-05-08 (date for footprint derived from photographic documentation)",DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/8/5,2011/8/5,ITK_harvesting,,,,Langgutlader (Selbstfahrer) + John Deere (6800),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all aboveground biomass,1.3,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/8/10,2011/8/10,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,KAS,kg/ha,150,,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de","whole plant, 10% residual moisture (N. Materne, Geratal); harvest 2011-06-07 - 2011-05-08 (date for footprint derived from photographic documentation)",DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/10/25,2011/10/25,ITK_harvesting,,,,Langgutlader (Selbstfahrer) + John Deere (6800),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all aboveground biomass,1.6,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2011/10/26,2011/10/26,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Stomp Aqua,,3,L / ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/3/1,2012/3/1,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/3/22,2012/3/22,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,NPK 12-12-26,kg/ha,300,,36,36,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",PI comment -> Potential double entry,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/3/22,2012/3/22,ITK_application_of_mineral_fertilizer_products,,,,,,Solid,NPK 15-15-15,kg/ha,300,,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/4/25,2012/4/25,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,KAS,kg/ha,200,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/5/4,2012/5/4,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Goltix SC,,1,L / ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/7/9,2012/7/9,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Basagran+Lentagran WP,,1+1,L / ha+L/ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/7/11,2012/7/11,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,KAS,kg/ha,150,,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de","whole plant, 10% residual moisture (N. Materne, Geratal); harvest 2011-06-07 - 2011-05-08 (date for footprint derived from photographic documentation)",DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/7/1,2012/8/1,ITK_harvesting,,,,Langgutlader (Selbstfahrer) + John Deere (6800),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all aboveground biomass,3.1,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/8/2,2012/8/2,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Basagran+Lentagran WP,,1+1,L / ha+L/ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de","whole plant, 10% residual moisture (N. Materne, Geratal); harvest 2012-09-21 - 2012-10-10 (date for footprint derived from photographic documentation - attention, does not match range reported by NM)",DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_peppermint,,STC_principal,2012/9/4,2012/9/4,ITK_harvesting,,,,Langgutlader (Selbstfahrer) + John Deere (6800),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all aboveground biomass,2.6,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_durum_wheat,,STC_principal,2013/4/9,2013/4/9,ITK_classic_sowing ,,,,,"826 (by Fendt), 9m Airseeder (by HORSCH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_durum_wheat,,STC_principal,2013/5/6,2013/5/6,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,KAS/SSA  1:1,kg/ha,340,,86.7,,,6.8,,,40.8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_durum_wheat,,STC_principal,2013/5/8,2013/5/8,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Artus,,0.04,kg / ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_durum_wheat,,STC_principal,2013/6/12,2013/6/12,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Medax Top+Epoxion Top,,0.3+2.5,L / ha+L/ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_durum_wheat,,STC_principal,2013/6/20,2013/6/20,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,KAS,kg/ha,205,,55.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",straw incorporated,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_durum_wheat,,STC_principal,2013/8/12,2013/8/12,ITK_harvesting,,,,Harvester,460 (by CLAAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grain,7.7,,,,,,,,,7.7,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2013/8/16,2013/8/16,ITK_tillage,15,,,John Deere (8420) + Lemken Rubin 8m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2013/9/20,2013/9/20,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Clinic,,2.4,L / ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2013/10/1,2013/10/1,ITK_application_of_organic_fertilizer_products,,,,"2 Wheel Tractors, one comb. w/  Manure Caster","7800 (by John Deere), 1100 (by ?), ManCaster (by Anaburger)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,GNIS_VAR_BLE_TENDRE_MULAN,STC_principal,2013/10/26,2013/10/26,ITK_classic_sowing ,,,,,"826 (by Fendt), 9m Airseeder (by HORSCH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,GNIS_VAR_BLE_TENDRE_MULAN,STC_principal,2014/3/13,2014/3/13,ITK_application_of_organic_fertilizer_products,,,,"2 Wheel Tractors, one comb. w/  Manure Caster","7800 (by John Deere), 1100 (by ?), ManCaster (by Anaburger)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,GNIS_VAR_BLE_TENDRE_MULAN,STC_principal,2014/4/22,2014/4/22,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,KAS/SSA  1:1,kg/ha,220,,56.1,,,4.4,,,26.4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,GNIS_VAR_BLE_TENDRE_MULAN,STC_principal,2014/4/24,2014/4/24,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Medax Top+Capalo,,0.5+1.4,L / ha+L/ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,GNIS_VAR_BLE_TENDRE_MULAN,STC_principal,2014/6/4,2014/6/4,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Ampera,,1.5,L / ha,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_winter_wheat,GNIS_VAR_BLE_TENDRE_MULAN,STC_principal,2014/8/8,2014/8/8,ITK_harvesting,,,,Harvester,460 (by CLAAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grain+straw,15.6,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2014/8/16,2014/8/16,ITK_application_of_mineral_fertilizer_products,,,,Düngerstreuer (Amazone) + John Deere (7530),,Solid,Phosphatkalk,kg/ha,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_rapeseed,GNIS_VAR_COLZA_OLEAGINEUX_PR46W20,STC_principal,2014/8/19,2014/8/19,ITK_classic_sowing ,,,,,"826 (by Fendt), 9m Airseeder (by HORSCH)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_description_DE-Gebesee_20210319.xlsx,"christian.bruemmer@thuenen,de; frederik.schrader@thuenen.de",,DE-Geb,51.09973,10.91463,161.5,PC_POI_niveau_2,OCS_rapeseed,GNIS_VAR_COLZA_OLEAGINEUX_PR46W21,STC_principal,2014/8/20,2014/8/20,ITK_application_of_phytosanitary_products,,,,"selfpropelled sprayer w/ 4m3-tank, wheel tractor w/ 10 m3  supply container on trailer","HYDROTRAC (by Braeutigam) w/ sprayer (by Inuma),  wheel tractor ZT323 (by Fortschritt)",,,,,,,,,,,,,,,,,,,,,,,,,,,Butisan Gold,,2.5,L / ha,,,,,,,,,,,,,,,,,,,,,,
